Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,label
91647.0,1226.548,514.1696,228.1917,92487.0,341.5971,0.8961,0.9909,0.7463,0.7655,2.2532,0.6644,1
58987.0,977.41,404.0779,186.37099999999998,59518.0,274.0522,0.8873,0.9911,0.7327,0.7759,2.1681,0.6782,1
69395.0,1048.876,423.6297,209.6778,70213.0,297.2481,0.8689,0.9883,0.7015,0.7927,2.0204,0.7017,0
73594.0,1083.481,437.0082,215.1703,74455.0,306.1091,0.8704,0.9884,0.6077,0.7878,2.031,0.7005,0
84695.0,1234.857,535.9444,202.024,85511.0,328.3855,0.9262,0.9905,0.7603,0.698,2.6529,0.6127,1
106782.0,1316.3310000000001,546.451,250.3631,107393.0,368.7263,0.8889,0.9943,0.6527,0.7744,2.1826,0.6748,1
66153.0,1049.079,436.801,193.3576,66781.0,290.2217,0.8967,0.9906,0.588,0.7553,2.259,0.6644,1
96680.0,1224.787,473.195,261.8592,97931.0,350.8515,0.8329,0.9872,0.7643,0.8099,1.8071,0.7415,1
74744.0,1052.625,417.3302,228.8987,75366.0,308.4915,0.8362,0.9917,0.7228,0.8477,1.8232,0.7392,0
123618.0,1417.026,587.8352,271.1817,124662.0,396.7308,0.8872,0.9916,0.7694,0.7736,2.1677,0.6749,1
65628.0,991.198,380.9598,222.5147,66407.0,289.0678,0.8117,0.9883,0.7235,0.8394,1.7121,0.7588,0
70162.0,1047.63,420.9797,213.56,71039.0,298.8863,0.8618,0.9877,0.6985,0.8033,1.9712,0.71,0
86421.0,1137.192,452.7063,243.6435,87110.0,331.7147,0.8428,0.9921,0.7531,0.8398,1.8581,0.7327,0
71039.0,1035.87,409.6003,221.5682,71766.0,300.7485,0.8411,0.9899,0.7108,0.8319,1.8486,0.7342,0
69692.0,1049.108,421.4875,211.7707,70442.0,297.8836,0.8646,0.9894,0.6736,0.7957,1.9903,0.7067,0
92227.0,1205.53,481.6156,245.7167,93202.0,342.6763,0.8601,0.9895,0.7020000000000001,0.7975,1.96,0.7115,0
77905.0,1038.548,371.9293,267.6285,78770.0,314.9472,0.6944,0.9890000000000001,0.7455,0.9077,1.3897,0.8468,0
56819.0,950.648,384.6624,188.5981,57390.0,268.9688,0.8716,0.9901,0.7395,0.7901,2.0396,0.6992,1
84534.0,1150.8010000000002,447.58,241.2236,85376.0,328.0732,0.8423,0.9901,0.7432,0.8021,1.8555,0.733,0
89861.0,1190.085,478.7776,239.6083,90943.0,338.2522,0.8658,0.9881,0.6194,0.7973,1.9982,0.7065,0
87065.0,1162.496,452.8571,245.7026,88043.0,332.9483,0.84,0.9889,0.7393,0.8096,1.8431,0.7352,0
68462.0,1024.088,410.4505,213.52599999999998,68977.0,295.2432,0.8540000000000001,0.9925,0.7246,0.8203,1.9223,0.7193,1
60501.0,962.052,384.2331,202.5523,61120.0,277.5469,0.8498,0.9899,0.6585,0.8214,1.8969999999999998,0.7223,1
86075.0,1163.361,472.8842,232.9682,86857.0,331.05,0.8702,0.991,0.7141,0.7992,2.0298,0.7001,1
80283.0,1140.197,471.151,217.97299999999998,80940.0,319.7178,0.8865,0.9919,0.6921,0.7759999999999999,2.1615,0.6786,1
71014.0,1019.2860000000001,396.7388,229.0002,71649.0,300.6956,0.8166,0.9911,0.6748,0.8589,1.7325,0.7579,0
63159.0,949.663,361.8204,223.0287,63663.0,283.5781,0.7874,0.9921,0.7082,0.88,1.6223,0.7838,0
93720.0,1192.994,472.7226,252.9003,94547.0,345.4389,0.8449,0.9913,0.6811,0.8275,1.8692,0.7307,1
71623.0,1082.987,435.8328,211.0457,72663.0,301.9822,0.8749,0.9857,0.74,0.7674,2.0651,0.6929,0
73046.0,1124.123,471.2562,198.3681,74035.0,304.9673,0.9071,0.9866,0.5682,0.7264,2.3757,0.6471,1
67762.0,1135.367,506.0381,172.8806,68540.0,293.7299,0.9398,0.9886,0.7775,0.6606,2.9271,0.5805,1
55763.0,926.686,377.8193,188.2779,56282.0,266.4576,0.867,0.9908,0.6657,0.816,2.0067,0.7053,1
96704.0,1271.163,529.0016,233.3483,97720.0,350.8951,0.8975,0.9896,0.6677,0.7521,2.267,0.6633,1
68772.0,1047.819,423.7982,208.8385,69678.0,295.9108,0.8702,0.987,0.6664,0.7871,2.0293,0.6982,0
96168.0,1293.681,545.6095,225.1099,97215.0,349.9213,0.9109,0.9892,0.5429,0.7221,2.4237,0.6413,1
61581.0,943.635,347.2939,227.31900000000002,62377.0,280.0132,0.7559999999999999,0.9872,0.7329,0.8691,1.5278,0.8063,0
88424.0,1180.575,471.6906,240.0099,89586.0,335.5368,0.8609,0.987,0.7394,0.7972,1.9653,0.7113,0
70796.0,1016.3919999999999,387.4363,233.6853,71449.0,300.2337,0.7976,0.9909,0.6775,0.8612,1.6579,0.7749,0
90209.0,1212.904,500.1103,230.3826,91059.0,338.9066,0.8876,0.9907,0.7219,0.7706,2.1708,0.6777,1
99691.0,1248.7269999999999,493.4253,258.1254,100898.0,356.2731,0.8523,0.988,0.6362,0.8034,1.9116,0.722,0
86036.0,1211.072,501.7878,220.4258,87340.0,330.975,0.8983,0.9851,0.5978,0.7371,2.2764,0.6596,1
55811.0,937.1139999999999,360.5674,199.135,56778.0,266.5723,0.8337,0.983,0.6303,0.7986,1.8107,0.7393,0
71802.0,1033.31,390.4901,235.1907,72633.0,302.3593,0.7983,0.9886,0.7201,0.8451,1.6603,0.7743,0
72307.0,1043.625,408.1583,226.2904,72918.0,303.4207,0.8322,0.9916,0.6656,0.8343,1.8037,0.7434,0
90845.0,1116.382,411.2651,282.1743,91566.0,340.0992,0.7275,0.9921,0.7414,0.9159999999999999,1.4575,0.8270000000000001,0
105517.0,1367.8829999999998,580.7658,232.6139,106393.0,366.5357,0.9163,0.9918,0.5651,0.7087,2.4967,0.6311,1
84061.0,1264.182,552.5271,194.4664,84836.0,327.1541,0.9359999999999999,0.9909,0.7553,0.6609999999999999,2.8412,0.5921,1
96442.0,1227.022,493.2531,249.7571,97371.0,350.4194,0.8623,0.9905,0.7293,0.805,1.9749,0.7104,1
97062.0,1181.124,441.0742,281.3946,97926.0,351.54400000000004,0.7701,0.9912,0.7266,0.8743,1.5675,0.797,0
66604.0,1019.003,410.5769,207.8932,67237.0,291.2093,0.8623,0.9906,0.7393,0.8059999999999999,1.9749,0.7093,1
77944.0,1072.146,426.5796,233.7098,78432.0,315.026,0.8366,0.9938,0.6677,0.8521,1.8253,0.7385,0
90721.0,1274.566,548.6057,211.4624,92036.0,339.86699999999996,0.9227,0.9857,0.7059,0.7018,2.5943,0.6195,1
80595.0,1175.208,497.381,207.46099999999998,81293.0,320.3385,0.9089,0.9914,0.5815,0.7333,2.3975,0.6441,1
69843.0,1026.683,408.7731,218.365,70810.0,298.2061,0.8454,0.9863,0.64,0.8326,1.8719999999999999,0.7295,0
93313.0,1307.838,567.7221,209.8631,94082.0,344.68800000000005,0.9292,0.9918,0.6734,0.6856,2.7052,0.6071,1
73917.0,1039.704,408.2996,231.1501,74630.0,306.7801,0.8243,0.9904,0.7538,0.8593,1.7664,0.7514,0
76775.0,1090.25,440.8537,223.2013,77569.0,312.6547,0.8624,0.9898,0.7419,0.8117,1.9751,0.7092,0
60291.0,1020.062,402.44199999999995,193.899,61478.0,277.0648,0.8763,0.9807,0.7556,0.7281,2.0755,0.6885,1
68778.0,1025.1680000000001,408.2745,215.9211,69437.0,295.9238,0.8487,0.9905,0.6374,0.8224,1.8909,0.7248,1
81555.0,1110.5810000000001,437.1296,239.0168,82508.0,322.2407,0.8373,0.9884,0.6551,0.8309,1.8289,0.7372,0
103437.0,1252.586,492.4117,268.2352,104424.0,362.9051,0.8386,0.9905,0.7225,0.8285,1.8357,0.737,1
71369.0,1102.261,459.4141,199.3489,72310.0,301.4462,0.9009999999999999,0.987,0.6055,0.7382,2.3046,0.6562,1
91673.0,1167.775,455.9727,256.5059,92386.0,341.6456,0.8268,0.9923,0.7416,0.8448,1.7776,0.7493,0
73873.0,1085.9180000000001,443.1738,213.5191,74764.0,306.6888,0.8763,0.9881,0.6932,0.7872,2.0756,0.6920000000000001,1
66728.0,1006.806,400.8477,213.2038,67373.0,291.4802,0.8468,0.9904,0.7201,0.8272,1.8801,0.7272,0
68331.0,1002.92,396.5549,220.326,68969.0,294.9606,0.8314,0.9907,0.7423,0.8537,1.7999,0.7438,0
93827.0,1313.8120000000001,564.2072,215.2528,95116.0,345.63599999999997,0.9244,0.9864,0.5851,0.6831,2.6211,0.6126,1
65186.0,1032.756,428.1762,194.6023,65755.0,288.0927,0.8908,0.9913,0.5706,0.768,2.2003,0.6728,1
69230.0,1034.131,409.9227,217.9278,70017.0,296.8945,0.847,0.9888,0.7276,0.8135,1.881,0.7243,0
73815.0,1060.849,423.7905,222.8273,74727.0,306.5684,0.8506,0.9878,0.7422,0.8242,1.9019,0.7234,0
67870.0,1028.585,406.9337,212.9481,68558.0,293.9639,0.8521,0.99,0.6959,0.8061,1.911,0.7224,1
123618.0,1376.109,533.3902,296.2779,124732.0,396.7308,0.8315,0.9911,0.6679,0.8203,1.8003,0.7438,1
101629.0,1271.363,525.8595,246.5552,102350.0,359.7194,0.8833,0.993,0.6435,0.7901,2.1328,0.6841,1
68486.0,1110.8239999999998,479.28,182.3743,69157.0,295.2949,0.9248,0.9903,0.5645,0.6975,2.628,0.6161,1
103314.0,1385.858,600.1867,219.625,104289.0,362.6892,0.9306,0.9907,0.6208,0.6759999999999999,2.7328,0.6043,1
67803.0,1055.537,439.777,196.8519,68460.0,293.8188,0.8942,0.9904,0.7390000000000001,0.7647,2.234,0.6681,1
70505.0,1064.274,444.6687,202.2625,70982.0,299.616,0.8906,0.9933,0.5989,0.7822,2.1985,0.6738,1
94469.0,1265.122,527.5993,229.1065,95567.0,346.8165,0.9008,0.9885,0.7139,0.7417,2.3029,0.6573,1
91062.0,1205.28,487.908,238.8273,91869.0,340.5051,0.872,0.9912,0.7435,0.7877,2.0429,0.6979,0
65744.0,1001.073,401.4937,210.0561,66437.0,289.3231,0.8522,0.9896,0.7324,0.8244,1.9114,0.7206,0
88927.0,1219.845,511.5318,222.0105,89616.0,336.4898,0.9009,0.9923,0.6439,0.7509999999999999,2.3041,0.6578,1
77070.0,1152.83,486.4784,202.5228,77800.0,313.2548,0.9092,0.9906,0.5715,0.7287,2.4021,0.6439,1
71719.0,1037.991,407.5559,226.0236,72393.0,302.1845,0.8321,0.9907,0.7385,0.8365,1.8032,0.7415,1
61519.0,964.694,382.1808,205.6436,62227.0,279.8722,0.8429,0.9886,0.6728,0.8307,1.8585,0.7323,0
119880.0,1412.9579999999999,586.039,261.3387,120796.0,390.6865,0.8951,0.9924,0.7293,0.7546,2.2424,0.6667,1
79688.0,1129.414,471.0184,216.1462,80409.0,318.5309,0.8885,0.991,0.778,0.785,2.1792,0.6763,1
95776.0,1216.306,471.4701,260.0943,97009.0,349.2074,0.8341,0.9873,0.6596,0.8135,1.8127,0.7407,1
75406.0,1078.604,433.8408,223.0218,76149.0,309.8546,0.8578,0.9902,0.6168,0.8145,1.9453,0.7142,0
117001.0,1377.335,567.3528,263.6217,117934.0,385.9667,0.8855,0.9921,0.6937,0.775,2.1521,0.6803,1
88283.0,1147.212,454.1398,248.5042,88978.0,335.2692,0.8370000000000001,0.9922,0.6691,0.8429,1.8275,0.7383,0
75143.0,1032.369,397.2112,241.3828,75724.0,309.3138,0.7942,0.9923,0.7404,0.8859999999999999,1.6456,0.7787,0
97938.0,1198.163,467.8307,268.0749,98900.0,353.1268,0.8195,0.9903,0.6757,0.8573,1.7451,0.7548,0
77737.0,1125.413,468.5424,211.618,78398.0,314.6074,0.8922,0.9916,0.737,0.7713,2.2141,0.6715,1
68816.0,996.081,387.6093,227.5767,69403.0,296.0055,0.8095,0.9915,0.7542,0.8716,1.7032,0.7637,0
83607.0,1129.057,443.0737,241.0962,84452.0,326.2694,0.8390000000000001,0.99,0.6940000000000001,0.8242,1.8377,0.7364,0
75885.0,1061.518,410.0357,236.9251,76562.0,310.8372,0.8162,0.9912,0.7507,0.8463,1.7307,0.7581,0
65388.0,984.962,385.8947,216.5011,66018.0,288.5387,0.8278,0.9905,0.7463,0.847,1.7824,0.7477,0
92679.0,1258.5430000000001,533.8832,222.0801,93446.0,343.515,0.9094,0.9918,0.757,0.7353,2.404,0.6434,1
72278.0,1106.914,470.2507,196.3369,72891.0,303.3599,0.9087,0.9916,0.7245,0.7413,2.3951,0.6451,1
82647.0,1167.309,491.9053,214.489,83428.0,324.3909,0.8999,0.9906,0.7433,0.7622,2.2934,0.6595,1
73288.0,1020.8989999999999,385.1922,243.4684,74070.0,305.4721,0.7749,0.9894,0.7388,0.8836,1.5821,0.7929999999999999,0
84726.0,1104.499,402.3109,269.5667,85740.0,328.4456,0.7423,0.9882,0.7448,0.8728,1.4924,0.8164,0
91005.0,1253.767,528.1585,220.5623,92214.0,340.3985,0.9086,0.9869,0.596,0.7275,2.3946,0.6445,1
66513.0,1069.401,451.8002,188.372,67412.0,291.0103,0.9089,0.9867,0.6427,0.7309,2.3984,0.6441,1
86858.0,1145.1589999999999,443.6813,251.4844,87886.0,332.5523,0.8238,0.9883,0.6573,0.8323,1.7642,0.7495,0
71757.0,1022.204,394.1106,232.7409,72386.0,302.2645,0.807,0.9913,0.6877,0.863,1.6933,0.767,0
78509.0,1189.57,515.0577,195.0464,79786.0,316.1657,0.9255,0.9840000000000001,0.7561,0.6972,2.6407,0.6138,1
68837.0,1022.949,399.2906,220.1447,69510.0,296.0507,0.8343,0.9903,0.6886,0.8267,1.8138,0.7414,0
79128.0,1170.56,492.7192,204.7474,79812.0,317.4097,0.9096,0.9914,0.5452,0.7257,2.4065,0.6442,1
68506.0,1003.804,386.3475,226.9065,69259.0,295.33799999999997,0.8094,0.9891,0.7349,0.8544,1.7027,0.7644,0
100629.0,1298.998,536.2517,240.1141,102023.0,357.9453,0.8942,0.9863,0.7181,0.7494,2.2333,0.6675,1
75398.0,1096.776,438.036,220.7575,76592.0,309.8382,0.8637,0.9844,0.7020000000000001,0.7877,1.9842,0.7073,0
87449.0,1134.226,445.8312,250.4516,88155.0,333.6818,0.8273,0.992,0.7205,0.8542,1.7801,0.7484,0
76925.0,1174.328,504.4162,194.8795,77756.0,312.96,0.9224,0.9893,0.7498,0.701,2.5884,0.6204,1
79755.0,1146.431,470.3888,217.8296,80649.0,318.6647,0.8863,0.9889,0.7175,0.7626,2.1594,0.6774,1
93246.0,1164.4489999999998,445.3776,267.2868,94039.0,344.5642,0.7999,0.9916,0.7635,0.8642,1.6663,0.7736,0
81646.0,1111.511,441.5831,236.2557,82306.0,322.4204,0.8448,0.992,0.6542,0.8305,1.8691,0.7301,0
64236.0,963.377,365.88699999999994,225.6229,65186.0,285.9857,0.7872,0.9854,0.7308,0.8698,1.6217,0.7816,0
102444.0,1310.48,547.7943,238.65,103317.0,361.1589,0.9001,0.9916,0.6579999999999999,0.7496,2.2954,0.6593,1
98565.0,1258.45,503.9363,249.9124,99461.0,354.2554,0.8684,0.991,0.7102,0.7821,2.0165,0.703,0
69442.0,1047.339,427.1577,207.9671,70134.0,297.3488,0.8735,0.9901,0.6668,0.7955,2.0540000000000003,0.6961,1
78323.0,1152.756,476.6276,211.0494,79445.0,315.791,0.8966,0.9859,0.6679999999999999,0.7407,2.2584,0.6626,1
88358.0,1319.888,581.4884,193.9067,89445.0,335.4115,0.9428,0.9878,0.7375,0.6374,2.9988,0.5768,1
90267.0,1263.079,540.4486,214.8378,90961.0,339.0155,0.9176,0.9924,0.6996,0.711,2.5156,0.6273,1
93632.0,1206.002,482.4944,247.9078,94636.0,345.2767,0.8579,0.9894,0.6879,0.809,1.9463,0.7156,0
101439.0,1302.85,551.2398,234.6932,102203.0,359.38300000000004,0.9048,0.9925,0.705,0.7509999999999999,2.3488,0.652,1
62772.0,1003.935,411.4486,194.8376,63391.0,282.70799999999997,0.8808,0.9902,0.7002,0.7826,2.1118,0.6871,1
80648.0,1145.719,468.3376,221.015,81619.0,320.4438,0.8816,0.9881,0.7225,0.7721,2.119,0.6842,0
96801.0,1277.768,535.8430000000001,230.9119,97545.0,351.07099999999997,0.9024,0.9924,0.7059,0.7451,2.3206,0.6552,1
74941.0,1034.963,388.8436,246.4869,75646.0,308.8978,0.7734,0.9907,0.7344,0.8792,1.5775,0.7944,1
67203.0,997.908,390.5428,219.7967,67844.0,292.5158,0.8266,0.9906,0.701,0.848,1.7768,0.7490000000000001,0
71387.0,1137.932,490.0827,186.0777,72376.0,301.4842,0.9251,0.9863,0.6089,0.6928,2.6338,0.6152,1
91752.0,1219.5439999999999,498.36699999999996,234.9741,92712.0,341.7927,0.8819,0.9896,0.5971,0.7752,2.1209,0.6858,1
93623.0,1185.85,466.5363,256.6827,94492.0,345.2601,0.835,0.9908,0.6723,0.8366,1.8176,0.74,0
102947.0,1272.4180000000001,485.8772,271.2635,104560.0,362.0445,0.8296,0.9846,0.6668,0.799,1.7912,0.7451,0
79564.0,1111.0739999999998,433.5245,234.7559,80291.0,318.2829,0.8407,0.9909,0.7274,0.8099,1.8467,0.7342,0
78479.0,1080.805,406.18699999999995,247.5426,79498.0,316.1053,0.7928,0.9872,0.7021,0.8442,1.6409,0.7782,0
99668.0,1276.434,489.2537,264.2007,101283.0,356.23199999999997,0.8417,0.9841,0.7591,0.7687,1.8518,0.7281,1
65321.0,993.847,387.4832,215.5948,65969.0,288.3908,0.8309,0.9902,0.6759,0.831,1.7973,0.7443,0
82130.0,1061.8110000000001,395.1228,265.8282,82656.0,323.3746,0.7398,0.9936,0.7514,0.9154,1.4864,0.8184,0
68076.0,984.7539999999999,356.6101,244.7813,69002.0,294.4097,0.7272,0.9866,0.7391,0.8822,1.4569,0.8256,0
72862.0,1112.295,461.3657,201.4844,73556.0,304.58299999999997,0.8996,0.9906,0.7574,0.7401,2.2898,0.6602,1
61215.0,951.5110000000001,369.4055,212.7202,61936.0,279.1798,0.8176,0.9884,0.6779,0.8497,1.7366,0.7558,0
71372.0,1076.027,420.3461,216.7066,72015.0,301.4526,0.8569,0.9911,0.7093,0.7746,1.9397,0.7172,0
92116.0,1200.817,480.4483,245.7261,92936.0,342.47,0.8593,0.9912,0.6927,0.8028,1.9552,0.7128,0
78124.0,1098.835,434.8142,229.3574,78963.0,315.3895,0.8496,0.9894,0.7077,0.8131,1.8958,0.7253,0
65428.0,975.181,378.9867,220.61599999999999,66000.0,288.627,0.8131,0.9913,0.7015,0.8646,1.7179,0.7616,1
64237.0,1041.587,442.1465,185.1952,64823.0,285.9879,0.9081,0.991,0.6046,0.7441,2.3875,0.6468,1
67292.0,977.074,364.6112,236.1088,68184.0,292.7095,0.762,0.9869,0.7249,0.8858,1.5443,0.8028,0
96389.0,1199.822,465.6498,264.5567,97092.0,350.3231,0.8229,0.9928,0.7441,0.8414,1.7601,0.7523,0
79103.0,1137.093,470.8921,214.58599999999998,79992.0,317.3595,0.8901,0.9889,0.5939,0.7688,2.1944,0.674,0
80955.0,1121.401,452.0542,228.4732,81700.0,321.0531,0.8629,0.9909,0.7506,0.809,1.9786,0.7102,0
74428.0,1120.0919999999999,473.5977,200.3558,75046.0,307.8387,0.9061,0.9918,0.6637,0.7455,2.3638,0.65,1
83192.0,1234.263,541.2917,196.1894,83761.0,325.4587,0.932,0.9932,0.7515,0.6862,2.759,0.6013,1
56944.0,910.1260000000001,329.9696,221.6791,57727.0,269.2645,0.7407,0.9864,0.7109,0.8639,1.4885,0.816,0
65376.0,1052.245,446.9055,186.5714,65968.0,288.5122,0.9087,0.991,0.6307,0.742,2.3954,0.6456,1
71410.0,1051.05,418.8909,218.0973,72344.0,301.5328,0.8538,0.9871,0.7299,0.8123,1.9207,0.7198,1
96357.0,1250.211,512.6364,240.1253,97308.0,350.265,0.8835,0.9902,0.7325,0.7747,2.1349,0.6833,1
91350.0,1282.514,530.1989,219.6541,92091.0,341.0432,0.9101,0.992,0.5783,0.6979,2.4138,0.6432,1
87725.0,1129.9260000000002,438.6437,255.0491,88442.0,334.2079,0.8136,0.9919,0.7262,0.8634,1.7198,0.7619,0
72684.0,1061.5610000000001,420.4868,221.3766,73535.0,304.2107,0.8502,0.9884,0.728,0.8105,1.8994,0.7235,0
83237.0,1093.642,427.6975,248.6075,83744.0,325.5467,0.8137,0.9939,0.75,0.8745,1.7204,0.7612,0
83429.0,1114.5610000000001,438.5827,242.8826,84126.0,325.9219,0.8327,0.9917,0.7019,0.8440000000000001,1.8057,0.7431,0
76132.0,1135.567,465.7347,208.9388,77129.0,311.3427,0.8937,0.9871,0.7452,0.7419,2.229,0.6685,1
77390.0,1152.702,491.0461,201.2354,78089.0,313.9045,0.9122,0.991,0.7679,0.7319,2.4402,0.6393,1
85791.0,1160.6960000000001,476.6678,229.7918,86478.0,330.5034,0.8761,0.9921,0.7386,0.8002,2.0743,0.6934,1
109065.0,1310.269,530.9592,262.5055,109982.0,372.6471,0.8692,0.9917,0.7412,0.7983,2.0227,0.7018,1
94199.0,1175.312,455.8739,263.7459,94930.0,346.3205,0.8156,0.9923,0.7448,0.8569,1.7285,0.7597,0
104566.0,1400.499,613.415,219.4158,105550.0,364.8802,0.9338,0.9907,0.7624,0.6699,2.7957,0.5948,1
67258.0,1033.485,412.7968,208.3175,68108.0,292.6355,0.8633,0.9875,0.644,0.7913,1.9816,0.7089,0
82196.0,1141.067,466.2324,225.8543,82991.0,323.5046,0.8748,0.9904,0.6702,0.7933,2.0643,0.6939,0
67347.0,1027.7930000000001,423.2074,202.9421,67958.0,292.8291,0.8775,0.991,0.7501,0.8012,2.0854,0.6919,1
61726.0,975.93,387.5365,203.77200000000002,62541.0,280.3426,0.8506,0.987,0.7553,0.8144,1.9018,0.7234,0
84532.0,1142.35,445.1947,244.016,85459.0,328.0693,0.8364,0.9892,0.7408,0.8140000000000001,1.8244,0.7369,0
66968.0,1022.4689999999999,398.6842,214.6545,67989.0,292.0039,0.8427,0.985,0.6592,0.805,1.8573,0.7324,0
73608.0,1124.5339999999999,461.64099999999996,206.0594,74746.0,306.1382,0.8949,0.9848,0.5834,0.7315,2.2403,0.6632,1
96644.0,1251.9189999999999,482.4249,261.2029,98280.0,350.7862,0.8407,0.9834,0.7583,0.7749,1.8469,0.7271,1
95520.0,1226.1989999999998,502.92199999999997,243.0064,96718.0,348.7404,0.8755,0.9876,0.6774,0.7983,2.0696,0.6934,1
64787.0,1056.788,444.2776,185.9116,65556.0,287.2096,0.9082,0.9883,0.5494,0.7290000000000001,2.3897,0.6465,1
79991.0,1155.524,481.827,212.2153,80847.0,319.1359,0.8978,0.9894,0.7390000000000001,0.7528,2.2705,0.6623,1
61627.0,953.8660000000001,367.6871,214.4253,62333.0,280.1177,0.8123,0.9887,0.753,0.8512,1.7148,0.7618,0
101280.0,1280.9080000000001,535.9902,240.9725,102057.0,359.1012,0.8932,0.9924,0.7441,0.7757,2.2243,0.67,1
97951.0,1208.41,470.95599999999996,266.2872,98639.0,353.1502,0.8248,0.993,0.7247,0.8429,1.7686,0.7499,0
71826.0,1058.155,413.6906,222.3434,72694.0,302.4098,0.8433,0.9881,0.6674,0.8061,1.8606,0.731,0
73223.0,1052.517,417.8197,224.9094,74367.0,305.3366,0.8428,0.9846,0.6679,0.8306,1.8577,0.7308,0
72636.0,1095.028,457.1058,203.1248,73264.0,304.1102,0.8958,0.9914,0.6365,0.7612,2.2504,0.6653,1
69069.0,986.683,371.6018,237.0034,69623.0,296.5491,0.7702,0.992,0.7436,0.8915,1.5679,0.7979999999999999,0
73351.0,1066.768,427.431,220.13400000000001,74165.0,305.6033,0.8572,0.9890000000000001,0.6254,0.81,1.9417,0.715,0
84934.0,1159.933,462.8951,234.5597,85781.0,328.8485,0.8621,0.9901,0.736,0.7933,1.9735,0.7104,1
76631.0,1068.146,417.1932,234.2289,77280.0,312.3614,0.8275,0.9916,0.7151,0.8440000000000001,1.7811,0.7487,0
79213.0,1061.67,399.8224,253.2587,79814.0,317.5801,0.7738,0.9925,0.7367,0.8831,1.5787,0.7943,0
65832.0,985.6339999999999,382.8722,220.8535,66718.0,289.5167,0.8169,0.9867,0.7283,0.8516,1.7336,0.7562,0
97634.0,1331.1589999999999,578.8667,216.7532,98397.0,352.5783,0.9272,0.9922,0.737,0.6924,2.6706,0.6091,1
77715.0,1059.272,403.2743,246.8762,78525.0,314.5629,0.7907,0.9897,0.7397,0.8704,1.6335,0.78,0
82225.0,1072.577,392.3595,267.3696,82951.0,323.5616,0.7319,0.9912,0.748,0.8982,1.4675,0.8247,0
72986.0,1086.392,443.7518,209.831,73632.0,304.842,0.8811,0.9912,0.6119,0.7771,2.1148,0.687,1
68607.0,1004.0269999999999,385.8641,227.7052,69396.0,295.5557,0.8073,0.9886,0.7031,0.8552,1.6946,0.7659999999999999,0
64555.0,982.5310000000001,392.3542,210.6085,65291.0,286.6949,0.8437,0.9887,0.7475,0.8403,1.8630000000000002,0.7307,1
73346.0,1076.34,418.7888,224.6259,74449.0,305.5929,0.8440000000000001,0.9852,0.6416,0.7956,1.8644,0.7297,0
116243.0,1439.4560000000001,621.2633,239.3299,117738.0,384.7144,0.9228,0.9873,0.7459,0.705,2.5958,0.6192,1
72864.0,1032.774,399.5462,232.9642,73463.0,304.5871,0.8124,0.9918,0.7046,0.8584,1.7151,0.7623,0
66259.0,1013.8,410.58099999999996,206.1564,66874.0,290.4541,0.8648,0.9908,0.7326,0.8101,1.9916,0.7074,1
85332.0,1132.1,442.4876,246.234,86079.0,329.6181,0.8309,0.9913,0.6702,0.8367,1.797,0.7449,0
90115.0,1187.473,472.6102,244.3107,91271.0,338.73,0.856,0.9873,0.7378,0.8031,1.9345,0.7167,0
74522.0,1038.117,395.0779,241.0292,75226.0,308.033,0.7923,0.9906,0.7408,0.8690000000000001,1.6391,0.7797,0
86521.0,1192.182,485.0309,229.31900000000002,87686.0,331.9066,0.8812,0.9867,0.6964,0.765,2.1151,0.6843,0
105853.0,1234.626,469.2956,288.6814,106944.0,367.1188,0.7884,0.9898,0.7311,0.8727,1.6257,0.7823,0
109729.0,1333.9270000000001,556.3331,251.9968,110543.0,373.7798,0.8915,0.9926,0.7579,0.7749,2.2077,0.6719,1
68063.0,1019.493,404.2439,214.8458,68660.0,294.3816,0.8471,0.9913,0.6468,0.8229,1.8816,0.7282,0
93586.0,1162.973,448.7731,266.0874,94454.0,345.1918,0.8053,0.9908,0.7353,0.8695,1.6866,0.7692,0
82405.0,1136.9669999999999,459.9338,228.80900000000003,83195.0,323.9156,0.8675,0.9905,0.6344,0.8011,2.0101,0.7043,0
102803.0,1416.3029999999999,614.8959,216.4382,104364.0,361.7912,0.9359999999999999,0.985,0.7472,0.644,2.841,0.5884,0
104732.0,1305.931,544.9057,245.71900000000002,105514.0,365.1697,0.8926,0.9926,0.7251,0.7717,2.2176,0.6702,1
82860.0,1261.731,513.7139,207.4564,84114.0,324.8086,0.9148,0.9851,0.7722,0.6541,2.4763,0.6323,1
84936.0,1144.8010000000002,458.1008,236.9788,85894.0,328.8524,0.8558,0.9888,0.7282,0.8144,1.9331,0.7179,0
92089.0,1240.607,512.5838,229.6727,92961.0,342.4199,0.894,0.9906,0.6155,0.7519,2.2318,0.6679999999999999,1
90072.0,1172.8,467.6129,245.9946,90812.0,338.6491,0.8504,0.9919,0.6978,0.8229,1.9009,0.7242,0
73550.0,1076.141,436.6477,215.1518,74475.0,306.0176,0.8702,0.9876,0.7462,0.7981,2.0295,0.7008,0
86505.0,1144.628,452.934,244.3227,87227.0,331.8759,0.8420000000000001,0.9917,0.7243,0.8297,1.8538,0.7327,0
92034.0,1220.072,509.9649,230.14,92679.0,342.3176,0.8924,0.993,0.7526,0.7769,2.2159,0.6713,1
